,Employee_ID,Age,Gender,Education_Level,Industry,Job_Role,Years_Experience,AI_Adoption_Level,Automation_Risk,Upskilling_Required,Salary_Before_AI,Salary_After_AI,Job_Status,Work_Hours_Per_Week,Remote_Work,Job_Satisfaction,Productivity_Change_%,Salary_Change,Salary_Change_%,Experience_Level,Impact_Level,Is_Replaced
1120,E1121,50,Male,High school,It,Devops engineer,26,Low,Medium,True,98371,93931,Modified,52,True,4,15.72,-4440,-4.5135253275863825,Senior,Medium,False
1121,E1122,32,Other,Bachelor,Manufacturing,Quality inspector,10,High,High,False,42062,40922,Modified,52,True,9,16.24,-1140,-2.7102848176501353,Senior,High,False
1122,E1123,44,Other,Phd,Manufacturing,Supervisor,22,Low,Low,False,40940,41384,Unchanged,36,False,3,-17.54,444,1.0845139228138738,Senior,Low,False
1123,E1124,51,Other,Phd,Retail,Store manager,29,High,High,True,104554,100458,Modified,52,True,7,28.69,-4096,-3.917592822847524,Senior,High,False
1124,E1125,48,Other,Phd,Healthcare,Doctor,24,High,Low,True,91245,124131,Unchanged,44,True,5,25.98,32886,36.041426927502876,Senior,Low,False
1125,E1126,59,Female,Phd,Education,Professor,35,High,Medium,False,50968,62607,Modified,39,False,3,35.48,11639,22.835897033432744,Senior,Medium,False
1126,E1127,33,Male,High school,Education,Teacher,7,Low,High,False,116338,118940,Unchanged,53,False,9,17.35,2602,2.2365864979628327,Senior,High,False
1127,E1128,27,Other,Bachelor,Healthcare,Nurse,4,Medium,Medium,False,32739,33232,Modified,51,False,3,5.46,493,1.505849292892269,Mid,Medium,False
1128,E1129,33,Other,Phd,Education,Professor,7,Medium,Low,False,57785,64245,Unchanged,51,True,6,-5.71,6460,11.17937180929307,Senior,Low,False
1129,E1130,42,Female,Phd,Retail,Sales associate,16,High,High,False,105379,107813,Modified,44,True,3,-18.45,2434,2.309758111198626,Senior,High,False
1130,E1131,50,Other,Master,Finance,Accountant,28,Low,Medium,True,112886,115275,Modified,46,True,5,-19.4,2389,2.1162943146182873,Senior,Medium,False
1131,E1132,25,Other,Bachelor,It,Data analyst,0,High,Medium,True,98827,133325,Modified,44,True,7,31.27,34498,34.90746455928036,Junior,Medium,False
1132,E1133,45,Male,Bachelor,Marketing,Seo specialist,23,Low,High,False,35409,37882,Unchanged,47,False,9,10.51,2473,6.984100087548363,Senior,High,False
1133,E1134,23,Female,Master,It,Software engineer,1,Medium,High,False,56145,54331,Unchanged,36,False,7,-7.29,-1814,-3.230919939442515,Junior,High,False
1134,E1135,37,Male,High school,Healthcare,Doctor,11,High,High,False,53332,74618,Replaced,53,False,9,-18.51,21286,39.912247806195154,Senior,High,True
1135,E1136,59,Female,Master,Healthcare,Nurse,33,Medium,Medium,True,36372,38786,Modified,40,True,7,34.1,2414,6.636973496095898,Senior,Medium,False
1136,E1137,47,Female,High school,Manufacturing,Machine operator,25,High,High,True,99586,119661,Modified,41,True,4,33.3,20075,20.158456007872594,Senior,High,False
1137,E1138,40,Other,Master,Healthcare,Doctor,15,High,Medium,True,47733,61240,Modified,41,True,3,38.04,13507,28.296985314143253,Senior,Medium,False
1138,E1139,46,Other,Master,Finance,Investment analyst,24,Medium,Low,True,71152,74769,Unchanged,45,True,3,-11.33,3617,5.083483247132898,Senior,Low,False
1139,E1140,22,Other,High school,Education,Teacher,0,Medium,High,False,73876,79468,Unchanged,52,True,3,-19.49,5592,7.5694406843900595,Junior,High,False
1140,E1141,35,Other,High school,Finance,Accountant,11,Medium,Low,True,93888,85990,Unchanged,39,True,4,25.3,-7898,-8.412150647580095,Senior,Low,False
1141,E1142,38,Male,High school,Marketing,Seo specialist,12,Low,Low,True,53704,54268,Unchanged,38,True,6,20.59,564,1.0502011023387456,Senior,Low,False
1142,E1143,27,Female,Phd,Healthcare,Nurse,2,High,Medium,True,117700,133715,Modified,41,True,6,3.19,16015,13.606627017841971,Junior,Medium,False
1143,E1144,54,Other,Phd,Education,Teacher,29,Medium,Medium,False,77952,71978,Modified,50,True,6,22.41,-5974,-7.663690476190476,Senior,Medium,False
1144,E1145,50,Female,Phd,Education,Professor,25,Medium,Low,True,96055,102843,Unchanged,35,False,4,32.9,6788,7.0667846546249535,Senior,Low,False
1145,E1146,36,Male,Master,Finance,Investment analyst,11,Low,Low,True,115193,120995,Unchanged,47,False,3,4.62,5802,5.036764386724888,Senior,Low,False
1146,E1147,26,Other,Master,Retail,Store manager,3,Medium,Low,False,71548,81361,Unchanged,37,False,9,7.24,9813,13.715268071783976,Mid,Low,False
1147,E1148,51,Male,High school,It,Data analyst,27,Medium,High,True,60255,70662,Unchanged,46,True,7,-18.25,10407,17.27159571819766,Senior,High,False
1148,E1149,38,Other,Master,It,Software engineer,16,Medium,Low,True,33412,36048,Unchanged,45,True,3,1.96,2636,7.889381060696755,Senior,Low,False
1149,E1150,55,Other,High school,It,Data analyst,32,Medium,Medium,False,31353,29431,Modified,46,True,5,12.21,-1922,-6.130194877683157,Senior,Medium,False
1150,E1151,44,Male,Phd,It,Devops engineer,20,High,Medium,False,56872,53953,Modified,40,False,4,-17.82,-2919,-5.132578421718948,Senior,Medium,False
1151,E1152,43,Other,Phd,Finance,Auditor,21,Low,Medium,False,45438,46585,Modified,50,True,8,23.53,1147,2.5243188520621507,Senior,Medium,False
1152,E1153,27,Other,High school,Retail,Store manager,3,High,Low,False,115184,148704,Unchanged,46,False,8,-9.7,33520,29.101264064453396,Mid,Low,False
1153,E1154,32,Other,High school,Healthcare,Doctor,7,Low,High,True,65825,69440,Unchanged,54,False,9,4.72,3615,5.491834409418914,Senior,High,False
1154,E1155,54,Other,Phd,Retail,Sales associate,28,Low,Medium,False,90561,98908,Modified,43,True,9,-15.84,8347,9.21699186183898,Senior,Medium,False
1155,E1156,31,Other,High school,Manufacturing,Quality inspector,6,Low,Medium,True,65201,69338,Modified,40,True,5,27.65,4137,6.344994708670113,Mid,Medium,False
1156,E1157,32,Male,Master,Healthcare,Technician,6,Low,High,False,59299,62777,Unchanged,52,True,4,-8.63,3478,5.865191655845798,Mid,High,False
1157,E1158,28,Other,Phd,Education,Administrator,5,Medium,Medium,True,42881,42717,Modified,42,False,6,-9.3,-164,-0.38245376740281245,Mid,Medium,False
1158,E1159,55,Other,Bachelor,Marketing,Digital marketer,31,Low,Medium,False,37833,36791,Modified,39,False,5,-16.07,-1042,-2.7542092881875613,Senior,Medium,False
1159,E1160,22,Other,High school,It,Devops engineer,0,High,Medium,True,116784,150069,Modified,38,True,9,3.28,33285,28.501335799424577,Junior,Medium,False
1160,E1161,33,Female,Master,Healthcare,Doctor,8,Medium,High,False,41345,47042,Unchanged,48,True,6,-3.25,5697,13.779175232797195,Senior,High,False
1161,E1162,26,Female,High school,Finance,Auditor,2,High,High,True,65771,57814,Modified,47,True,8,31.52,-7957,-12.098037128825775,Junior,High,False
1162,E1163,47,Female,Phd,It,Data analyst,24,High,High,False,79573,94951,Modified,53,True,5,-6.01,15378,19.325650660399884,Senior,High,False
1163,E1164,50,Male,Phd,Marketing,Digital marketer,24,High,Low,True,34944,28293,Unchanged,45,True,5,2.36,-6651,-19.033310439560438,Senior,Low,False
1164,E1165,31,Male,Bachelor,Marketing,Seo specialist,7,High,High,False,61629,64658,Modified,44,True,4,-2.99,3029,4.914893962258028,Senior,High,False
1165,E1166,22,Other,High school,Finance,Investment analyst,0,Medium,High,True,118697,120447,Unchanged,41,True,9,-1.73,1750,1.4743422327438773,Junior,High,False
1166,E1167,48,Male,Phd,It,Devops engineer,26,Low,Medium,True,45893,46760,Modified,43,True,6,29.08,867,1.8891769986708211,Senior,Medium,False
1167,E1168,40,Other,Phd,Retail,Store manager,15,High,High,True,91607,91931,Modified,52,True,6,9.89,324,0.35368476208150035,Senior,High,False
1168,E1169,30,Female,Phd,Retail,Store manager,6,Low,Low,True,45407,46118,Unchanged,39,False,3,-6.16,711,1.565837866408263,Mid,Low,False
1169,E1170,58,Other,Phd,Finance,Investment analyst,34,Low,High,True,56613,57414,Unchanged,42,True,7,15.76,801,1.4148693762916644,Senior,High,False
1170,E1171,54,Other,Phd,Retail,Sales associate,31,High,Medium,True,75853,82259,Modified,45,False,3,-19.75,6406,8.44528232238672,Senior,Medium,False
1171,E1172,31,Female,Bachelor,Education,Administrator,6,Medium,Low,True,107400,102391,Unchanged,36,True,3,33.31,-5009,-4.663873370577281,Mid,Low,False
1172,E1173,40,Female,Master,Finance,Accountant,18,High,Low,True,86866,114411,Unchanged,35,False,4,8.63,27545,31.709759860014273,Senior,Low,False
1173,E1174,42,Other,High school,It,Software engineer,20,Low,High,True,67563,71761,Unchanged,39,False,3,39.99,4198,6.213460029898021,Senior,High,False
1174,E1175,43,Other,High school,It,Software engineer,21,Medium,High,True,57862,53576,Unchanged,43,False,8,-19.91,-4286,-7.40727938889081,Senior,High,False
1175,E1176,55,Other,Master,Marketing,Content creator,33,High,Medium,True,81259,68087,Modified,40,False,7,15.89,-13172,-16.209896749898473,Senior,Medium,False
1176,E1177,52,Other,Phd,Education,Teacher,29,High,Medium,False,80617,111658,Modified,49,False,4,-6.06,31041,38.50428569656524,Senior,Medium,False
1177,E1178,57,Other,Bachelor,Marketing,Content creator,31,High,Medium,True,93171,110096,Modified,50,False,5,-10.12,16925,18.16552360713097,Senior,Medium,False
1178,E1179,59,Female,Master,Finance,Investment analyst,36,Medium,Low,False,63892,66193,Unchanged,44,False,9,39.36,2301,3.601389845364052,Senior,Low,False
1179,E1180,39,Female,Master,It,Software engineer,17,Low,Low,True,91716,94052,Unchanged,54,False,4,-1.04,2336,2.5469928910986086,Senior,Low,False
1180,E1181,44,Female,High school,Healthcare,Nurse,22,Low,Medium,True,69291,74784,Modified,41,False,7,13.86,5493,7.927436463609992,Senior,Medium,False
1181,E1182,31,Female,Phd,Finance,Accountant,6,Medium,High,False,76144,70963,Unchanged,49,False,3,21.3,-5181,-6.8042130699726835,Mid,High,False
1182,E1183,49,Female,High school,Marketing,Digital marketer,23,Medium,High,True,111552,118027,Unchanged,45,True,6,-16.57,6475,5.804467871485944,Senior,High,False
1183,E1184,53,Female,Master,Retail,Store manager,29,Low,Medium,False,85612,86895,Modified,49,False,3,27.98,1283,1.4986216885483343,Senior,Medium,False
1184,E1185,31,Other,Bachelor,Finance,Investment analyst,5,Medium,Medium,False,36458,34777,Modified,51,False,5,-14.01,-1681,-4.610785012891546,Mid,Medium,False
1185,E1186,41,Other,Phd,It,Software engineer,19,Medium,Low,False,102833,96587,Unchanged,37,False,3,-5.87,-6246,-6.073925685334474,Senior,Low,False
1186,E1187,43,Male,Phd,Education,Professor,18,Low,Low,True,30801,33766,Unchanged,40,True,4,37.95,2965,9.62631083406383,Senior,Low,False
1187,E1188,23,Other,Master,Education,Professor,0,Medium,Low,False,55705,52213,Unchanged,42,True,4,37.73,-3492,-6.268737097208509,Junior,Low,False
1188,E1189,34,Male,Bachelor,It,Devops engineer,8,Low,High,True,86235,93804,Unchanged,52,False,5,34.25,7569,8.777178639763438,Senior,High,False
1189,E1190,59,Male,High school,Manufacturing,Quality inspector,35,Medium,Low,True,55738,52829,Unchanged,52,False,3,38.08,-2909,-5.219060604973268,Senior,Low,False
1190,E1191,31,Other,Master,Finance,Accountant,8,Low,Medium,False,117193,120376,Modified,44,False,9,-0.14,3183,2.7160325275400408,Senior,Medium,False
1191,E1192,25,Other,Master,Education,Professor,0,High,High,False,81644,84971,Modified,49,True,9,31.3,3327,4.07500857380824,Junior,High,False
1192,E1193,38,Other,Master,It,Data analyst,14,Medium,Low,True,73516,79451,Unchanged,45,True,8,-13.57,5935,8.073072528429186,Senior,Low,False
1193,E1194,46,Female,Bachelor,Retail,Store manager,22,Medium,Medium,False,68015,68769,Modified,53,False,9,-6.43,754,1.1085789899286922,Senior,Medium,False
1194,E1195,47,Other,Master,Retail,Cashier,24,High,High,False,79832,73475,Modified,36,False,4,22.91,-6357,-7.962972241707586,Senior,High,False
1195,E1196,37,Female,Bachelor,It,Devops engineer,15,Medium,Low,True,38859,38050,Unchanged,36,True,5,5.65,-809,-2.081885792223166,Senior,Low,False
1196,E1197,23,Female,High school,Marketing,Content creator,0,Medium,Medium,False,52948,59840,Modified,38,True,5,-7.65,6892,13.01654453426003,Junior,Medium,False
1197,E1198,31,Male,High school,It,Devops engineer,7,Low,Medium,True,97853,95996,Modified,50,False,5,1.49,-1857,-1.8977445760477452,Senior,Medium,False
1198,E1199,23,Male,High school,Retail,Sales associate,0,Medium,High,True,78380,82550,Unchanged,54,True,9,8.62,4170,5.320234753763716,Junior,High,False
1199,E1200,35,Male,Master,Healthcare,Technician,12,High,Low,True,46304,61942,Unchanged,44,False,4,28.4,15638,33.772460262612306,Senior,Low,False
1200,E1201,39,Male,Bachelor,Healthcare,Technician,17,High,Medium,False,74990,90613,Modified,42,True,9,31.53,15623,20.833444459261237,Senior,Medium,False
1201,E1202,24,Other,Bachelor,Marketing,Seo specialist,0,Low,Medium,True,80411,77021,Modified,51,False,8,-6.14,-3390,-4.215841116265188,Junior,Medium,False
1202,E1203,30,Male,Master,Healthcare,Doctor,4,High,High,True,111867,155127,Modified,37,True,7,-7.97,43260,38.67092171954196,Mid,High,False
1203,E1204,32,Female,Master,It,Devops engineer,7,High,High,True,36791,44274,Replaced,40,True,9,11.87,7483,20.339213394580195,Senior,High,True
1204,E1205,51,Male,Phd,Retail,Cashier,26,High,High,False,39967,36102,Replaced,38,True,5,31.03,-3865,-9.670478144469188,Senior,High,True
1205,E1206,34,Male,Bachelor,Manufacturing,Quality inspector,8,Medium,Low,False,49971,54705,Unchanged,40,True,4,21.88,4734,9.473494626883593,Senior,Low,False
1206,E1207,34,Other,Phd,It,Software engineer,9,Low,Medium,True,114793,111270,Modified,47,True,7,36.86,-3523,-3.069002465307118,Senior,Medium,False
1207,E1208,49,Male,Bachelor,Education,Administrator,23,High,High,True,65393,71851,Replaced,43,False,3,-1.4,6458,9.875674766412306,Senior,High,True
1208,E1209,35,Male,High school,It,Data analyst,9,Medium,Low,False,84639,77367,Unchanged,51,True,8,13.98,-7272,-8.59178392939425,Senior,Low,False
1209,E1210,34,Female,Phd,Retail,Cashier,10,Medium,High,True,66142,59927,Unchanged,45,False,6,25.16,-6215,-9.396450061987844,Senior,High,False
1210,E1211,24,Male,Phd,It,Data analyst,0,Medium,Low,True,35387,41270,Unchanged,51,True,9,18.48,5883,16.62474920168423,Junior,Low,False
1211,E1212,54,Male,Phd,Finance,Auditor,30,High,High,True,41595,49301,Modified,48,False,8,-2.11,7706,18.526265176102896,Senior,High,False
1212,E1213,54,Female,Phd,Healthcare,Technician,28,Medium,Low,False,65645,67240,Unchanged,44,False,8,-13.26,1595,2.4297356995963133,Senior,Low,False
1213,E1214,59,Female,Master,Healthcare,Nurse,37,Medium,High,False,92709,91573,Unchanged,54,True,8,-9.95,-1136,-1.2253395031766063,Senior,High,False
1214,E1215,45,Male,Master,Education,Professor,23,Medium,Medium,False,76930,73717,Modified,42,False,3,12.2,-3213,-4.176524112829845,Senior,Medium,False
1215,E1216,30,Female,Bachelor,Education,Professor,7,High,High,True,77928,76519,Modified,42,True,8,5.77,-1409,-1.808079252643466,Senior,High,False
1216,E1217,36,Female,High school,Manufacturing,Quality inspector,14,Low,Medium,False,114629,120828,Modified,38,False,4,-10.42,6199,5.407881077214317,Senior,Medium,False
1217,E1218,39,Male,Bachelor,It,Data analyst,15,Low,Low,False,70969,71099,Unchanged,45,False,3,17.29,130,0.1831785709253336,Senior,Low,False
1218,E1219,26,Male,Phd,Marketing,Content creator,2,High,High,True,59047,60587,Modified,39,False,9,12.01,1540,2.6080918590275544,Junior,High,False
1219,E1220,33,Other,Bachelor,Marketing,Content creator,8,Medium,Medium,True,60628,59121,Modified,41,True,4,28.35,-1507,-2.485650194629544,Senior,Medium,False
1220,E1221,23,Other,Phd,Finance,Accountant,0,Low,Low,False,89860,85857,Unchanged,53,False,6,34.15,-4003,-4.454707322501669,Junior,Low,False
1221,E1222,38,Female,Bachelor,Marketing,Digital marketer,13,Medium,Low,True,119792,118943,Unchanged,47,True,9,31.53,-849,-0.7087284626686255,Senior,Low,False
1222,E1223,36,Female,Phd,Retail,Store manager,12,Low,Low,True,45659,50117,Unchanged,38,True,5,3.01,4458,9.763682954072582,Senior,Low,False
1223,E1224,31,Male,High school,It,Software engineer,6,Medium,Low,False,57624,59713,Unchanged,52,False,8,31.81,2089,3.6252256004442596,Mid,Low,False
1224,E1225,58,Female,Master,Healthcare,Nurse,33,High,High,True,54843,63315,Replaced,43,False,8,10.35,8472,15.447732618565723,Senior,High,True
1225,E1226,46,Other,High school,Healthcare,Nurse,22,High,Low,True,43663,35463,Unchanged,42,True,7,-7.69,-8200,-18.780202917802256,Senior,Low,False
1226,E1227,26,Male,Phd,It,Software engineer,4,Medium,Medium,False,54722,57192,Modified,52,True,3,9.43,2470,4.51372391359965,Mid,Medium,False
1227,E1228,23,Other,Phd,Manufacturing,Supervisor,1,Low,High,True,94857,103073,Unchanged,49,False,6,36.6,8216,8.661458827498235,Junior,High,False
1228,E1229,37,Male,Phd,Healthcare,Doctor,11,Low,Medium,False,41415,42140,Modified,42,False,4,0.27,725,1.7505734637208739,Senior,Medium,False
1229,E1230,23,Female,Master,Manufacturing,Quality inspector,0,Low,Low,True,32402,33317,Unchanged,38,False,8,-19.2,915,2.8238997592741186,Junior,Low,False
1230,E1231,50,Other,Phd,Marketing,Digital marketer,28,Low,High,False,104051,107806,Unchanged,51,True,4,18.24,3755,3.6088072195365735,Senior,High,False
1231,E1232,38,Male,Phd,Manufacturing,Machine operator,13,Medium,Low,True,79932,83549,Unchanged,47,False,5,18.89,3617,4.525096331882099,Senior,Low,False
1232,E1233,43,Male,Bachelor,It,Data analyst,20,Medium,High,False,70232,84164,Unchanged,35,True,3,8.92,13932,19.837111288301628,Senior,High,False
1233,E1234,52,Female,Phd,Retail,Store manager,27,Medium,Medium,True,93294,92923,Modified,49,False,8,30.3,-371,-0.3976675884837182,Senior,Medium,False
1234,E1235,27,Female,High school,Manufacturing,Quality inspector,2,High,High,True,88420,123694,Replaced,54,True,9,39.77,35274,39.89368921058584,Junior,High,True
1235,E1236,52,Other,Phd,It,Software engineer,29,Low,Medium,False,62872,62036,Modified,41,False,6,32.89,-836,-1.32968571065021,Senior,Medium,False
1236,E1237,51,Female,High school,Retail,Sales associate,25,Medium,High,False,77734,72411,Unchanged,54,False,7,21.3,-5323,-6.847711426145573,Senior,High,False
1237,E1238,33,Male,Bachelor,Finance,Accountant,8,Low,Medium,True,113694,109131,Modified,47,True,7,21.55,-4563,-4.013404401287667,Senior,Medium,False
1238,E1239,43,Male,Bachelor,Finance,Auditor,19,High,Medium,True,116457,98925,Modified,51,False,3,25.94,-17532,-15.054483629150672,Senior,Medium,False
1239,E1240,39,Male,High school,Manufacturing,Quality inspector,16,Medium,High,True,109431,120526,Unchanged,44,True,5,-10.27,11095,10.138808929827928,Senior,High,False
1240,E1241,30,Male,Phd,Healthcare,Doctor,8,High,High,True,37436,47339,Replaced,54,False,4,19.37,9903,26.45314670370766,Senior,High,True
1241,E1242,53,Other,High school,Education,Administrator,31,Medium,Medium,True,113106,123040,Modified,47,False,7,33.47,9934,8.782911605043058,Senior,Medium,False
1242,E1243,54,Female,Phd,Healthcare,Technician,29,High,Medium,True,117122,101003,Modified,36,False,9,37.74,-16119,-13.762572360444663,Senior,Medium,False
1243,E1244,35,Other,High school,Manufacturing,Quality inspector,11,High,Low,True,87450,86669,Unchanged,43,False,7,23.86,-781,-0.8930817610062893,Senior,Low,False
1244,E1245,41,Other,High school,Retail,Store manager,18,Low,Low,False,41173,41652,Unchanged,53,False,3,17.75,479,1.1633837709178345,Senior,Low,False
1245,E1246,53,Female,Bachelor,Education,Professor,29,Medium,High,False,98916,114537,Unchanged,47,False,5,7.5,15621,15.792187310445227,Senior,High,False
1246,E1247,33,Male,Master,Healthcare,Doctor,9,High,Medium,True,30148,37680,Modified,47,True,6,-14.19,7532,24.983415151917207,Senior,Medium,False
1247,E1248,39,Male,Phd,Education,Administrator,14,Medium,Medium,True,61075,64155,Modified,46,False,7,-5.98,3080,5.042979942693409,Senior,Medium,False
1248,E1249,50,Female,Phd,Manufacturing,Quality inspector,25,Medium,Medium,True,81529,85067,Modified,36,True,3,8.28,3538,4.3395601565087265,Senior,Medium,False
1249,E1250,46,Other,High school,Finance,Auditor,24,Low,High,True,59381,61801,Unchanged,52,True,8,13.59,2420,4.075377646048399,Senior,High,False
1250,E1251,22,Male,High school,Retail,Cashier,0,High,Medium,False,102943,132553,Modified,43,False,7,12.51,29610,28.76349047531158,Junior,Medium,False
1251,E1252,36,Other,High school,Finance,Accountant,13,High,Medium,True,91358,80514,Modified,48,False,3,11.1,-10844,-11.869786991834323,Senior,Medium,False
1252,E1253,40,Other,Master,Healthcare,Technician,14,High,High,True,112806,119931,Replaced,54,True,4,25.62,7125,6.316153396095952,Senior,High,True
1253,E1254,45,Male,Bachelor,Education,Professor,22,Low,Low,False,112215,120983,Unchanged,45,False,7,26.9,8768,7.813572160584592,Senior,Low,False
1254,E1255,38,Other,Phd,Retail,Store manager,13,High,Low,True,75382,101566,Unchanged,48,True,7,36.76,26184,34.73508264572444,Senior,Low,False
1255,E1256,32,Other,Master,Marketing,Digital marketer,7,Medium,High,True,30364,36145,Unchanged,43,False,4,-4.69,5781,19.038993544987484,Senior,High,False
1256,E1257,25,Other,Bachelor,Healthcare,Doctor,3,Low,Medium,False,72029,72135,Modified,35,True,7,13.7,106,0.14716294825695206,Mid,Medium,False
1257,E1258,31,Other,High school,Manufacturing,Quality inspector,9,Medium,High,False,49642,49719,Unchanged,37,True,8,8.41,77,0.1551105918375569,Senior,High,False
1258,E1259,35,Female,Master,Manufacturing,Machine operator,12,High,High,True,109064,115654,Modified,50,True,9,29.17,6590,6.0423237731973884,Senior,High,False
1259,E1260,57,Female,High school,Retail,Store manager,34,Low,Medium,False,58439,58011,Modified,41,False,9,-17.18,-428,-0.7323876178579374,Senior,Medium,False
1260,E1261,36,Female,Master,Manufacturing,Quality inspector,13,Low,Low,True,52391,52305,Unchanged,45,False,4,6.41,-86,-0.1641503311637495,Senior,Low,False
1261,E1262,43,Male,High school,Education,Administrator,19,High,Low,True,92537,95957,Unchanged,49,True,4,-4.76,3420,3.6958189697094133,Senior,Low,False
1262,E1263,42,Male,Phd,Marketing,Seo specialist,16,Medium,Medium,True,54714,54590,Modified,40,True,7,29.02,-124,-0.22663303724823627,Senior,Medium,False
1263,E1264,43,Female,Phd,Healthcare,Doctor,17,High,High,False,69770,71984,Modified,49,False,4,9.09,2214,3.173283646266303,Senior,High,False
1264,E1265,26,Male,Bachelor,Manufacturing,Machine operator,3,Low,High,True,108627,105204,Unchanged,44,False,4,-11.15,-3423,-3.151150266508327,Mid,High,False
1265,E1266,38,Other,Phd,Education,Professor,12,High,Medium,True,85355,107390,Modified,35,True,8,39.56,22035,25.81571085466581,Senior,Medium,False
1266,E1267,46,Female,High school,Manufacturing,Supervisor,23,Medium,High,True,71420,67288,Unchanged,43,True,8,17.35,-4132,-5.785494259311117,Senior,High,False
1267,E1268,29,Other,Phd,Retail,Cashier,7,Medium,Low,False,99687,114913,Unchanged,40,True,3,23.34,15226,15.273807015959957,Senior,Low,False
1268,E1269,22,Female,Phd,Finance,Investment analyst,0,Medium,High,True,95792,90831,Unchanged,51,True,5,38.7,-4961,-5.178929346918323,Junior,High,False
1269,E1270,50,Male,Master,Marketing,Seo specialist,27,Medium,High,True,84273,96112,Unchanged,48,False,6,17.83,11839,14.048390350408791,Senior,High,False
1270,E1271,38,Female,Master,Manufacturing,Quality inspector,16,High,Low,False,117483,158394,Unchanged,52,True,6,29.98,40911,34.82291054876024,Senior,Low,False
1271,E1272,38,Male,Master,Marketing,Seo specialist,15,High,Medium,False,62813,66902,Modified,45,True,9,26.24,4089,6.5097989269737155,Senior,Medium,False
1272,E1273,41,Other,High school,Healthcare,Doctor,15,High,High,False,33775,27816,Modified,35,False,3,19.29,-5959,-17.64322723908216,Senior,High,False
1273,E1274,43,Male,Bachelor,Finance,Auditor,18,High,Medium,False,85184,99206,Modified,49,True,8,4.16,14022,16.460837716003006,Senior,Medium,False
1274,E1275,48,Male,Phd,Finance,Investment analyst,25,Medium,High,False,32108,36007,Unchanged,48,True,9,-8.65,3899,12.143391055188738,Senior,High,False
1275,E1276,53,Male,Master,Retail,Cashier,31,Medium,Medium,False,99868,91566,Modified,44,False,9,-15.16,-8302,-8.312973124524373,Senior,Medium,False
1276,E1277,25,Female,Phd,Marketing,Content creator,1,High,Low,False,102499,122234,Unchanged,50,True,6,12.02,19735,19.253846378989063,Junior,Low,False
1277,E1278,57,Female,Bachelor,Education,Teacher,35,High,Low,False,42780,37514,Unchanged,40,False,8,-12.62,-5266,-12.309490416082282,Senior,Low,False
1278,E1279,48,Female,Bachelor,Finance,Accountant,22,Medium,Medium,False,61533,56158,Modified,50,True,7,9.78,-5375,-8.735150244584206,Senior,Medium,False
1279,E1280,47,Male,Bachelor,Education,Administrator,25,High,High,True,99778,138786,Modified,35,False,6,36.75,39008,39.09479043476518,Senior,High,False
1280,E1281,57,Other,Phd,Marketing,Digital marketer,33,High,High,True,38080,47181,Modified,43,False,7,-10.75,9101,23.89968487394958,Senior,High,False
1281,E1282,32,Male,Bachelor,It,Devops engineer,6,Low,Medium,False,108287,117506,Modified,46,False,5,20.45,9219,8.513487306878941,Mid,Medium,False
1282,E1283,34,Female,Bachelor,Education,Teacher,12,High,High,True,45831,51165,Modified,53,True,9,4.17,5334,11.638410682725667,Senior,High,False
1283,E1284,30,Other,High school,Retail,Store manager,6,Medium,High,True,89372,93889,Unchanged,36,False,4,26.68,4517,5.054155663966343,Mid,High,False
1284,E1285,32,Male,Bachelor,Marketing,Seo specialist,10,High,High,True,39677,54973,Modified,41,False,9,-2.82,15296,38.55130176172594,Senior,High,False
1285,E1286,35,Female,High school,It,Devops engineer,10,Low,Low,False,56548,54243,Unchanged,40,True,5,-10.25,-2305,-4.076183065714083,Senior,Low,False
1286,E1287,30,Female,Bachelor,Manufacturing,Quality inspector,7,High,Low,True,61568,74766,Unchanged,39,True,5,14.34,13198,21.4364604989605,Senior,Low,False
1287,E1288,57,Male,Master,Education,Administrator,33,High,Low,False,34311,31066,Unchanged,38,True,9,15.83,-3245,-9.45760834717729,Senior,Low,False
1288,E1289,33,Male,High school,Retail,Store manager,11,Low,Low,True,32580,32440,Unchanged,45,False,6,21.27,-140,-0.42971147943523635,Senior,Low,False
1289,E1290,24,Male,Phd,Healthcare,Technician,0,Low,Low,False,44635,43181,Unchanged,49,True,7,16.98,-1454,-3.257533325865352,Junior,Low,False
1290,E1291,25,Male,High school,It,Data analyst,2,Medium,High,False,44260,41805,Unchanged,49,True,3,13.26,-2455,-5.546769091730682,Junior,High,False
1291,E1292,24,Female,High school,It,Data analyst,1,Medium,High,True,62430,72815,Unchanged,35,False,5,22.18,10385,16.63463078648086,Junior,High,False
1292,E1293,52,Male,Phd,Education,Administrator,28,Medium,Low,True,57115,65847,Unchanged,53,True,7,11.23,8732,15.288453120896436,Senior,Low,False
1293,E1294,46,Male,High school,Manufacturing,Quality inspector,24,Low,High,True,108947,105581,Unchanged,38,True,3,18.36,-3366,-3.089575665231718,Senior,High,False
1294,E1295,35,Male,High school,Healthcare,Technician,12,Medium,Low,True,80906,96010,Unchanged,43,False,9,26.33,15104,18.668578350184166,Senior,Low,False
1295,E1296,25,Other,Bachelor,Marketing,Digital marketer,0,High,Medium,False,102932,89526,Modified,43,False,4,12.18,-13406,-13.024132436948666,Junior,Medium,False
1296,E1297,56,Male,High school,Education,Administrator,32,Low,Low,False,44318,44034,Unchanged,54,True,7,39.02,-284,-0.6408231418385306,Senior,Low,False
